# Hello! welcome to your data! Overload height: 1e+08. RT flexibility: 0.4. Ion ratio flexibility: 0.3. Blank can be this fraction of a sample: 0.3. S/N threshold: 4. Minimum peak height: 1000. Processed on: 2017-07-25 11:07:35,,,,,,,,,,,
,Replicate.Name,Compound.Name,Retention.Time,Notes,Area,Area.BlkSub,Height,IR,S.N,BlkRatio,rawArea
2564,170720_Smp_SPEpH2-nospike_2,Aconitic Acid,14.995,Bad IR,89819,89177,14008,61.1846049,22.64313253,0.007147708,89819
2565,170720_Smp_SPEpH2-nospike_3,Aconitic Acid,14.67,,146177,145535,9951,6.139826949,12.17732069,0.004391936,146177
2566,170720_Smp_SPEpH2-spikeafter_1a,Aconitic Acid,14.7,,17704098,17703456,629489,5.304326879,468.3238834,3.63E-05,17704098
2567,170720_Smp_SPEpH2-spikeafter_1b,Aconitic Acid,14.66,,16906684,16906042,653565,5.235620973,112.9143962,3.80E-05,16906684
2568,170720_Smp_SPEpH2-spikeafter_1c,Aconitic Acid,14.68,,17642386,17641744,656574,4.753777651,119.7903472,3.64E-05,17642386
2569,170720_Smp_SPEpH2-spikeafter_2a,Aconitic Acid,14.68,,9006958,9006316,343375,5.749939353,86.55566321,7.13E-05,9006958
2570,170720_Smp_SPEpH2-spikeafter_2b,Aconitic Acid,14.71,,9264907,9264265,390322,5.580707844,173.415271,6.93E-05,9264907
2571,170720_Smp_SPEpH2-spikeafter_2c,Aconitic Acid,14.815,,9060755,9060113,416177,6.130436842,628.476108,7.09E-05,9060755
2572,170720_Smp_SPEpH2-spikeafter_3a,Aconitic Acid,14.715,,4437362,4436720,153095,5.493259947,Inf,0.000144681,4437362
2573,170720_Smp_SPEpH2-spikeafter_3b,Aconitic Acid,14.795,,4861292,4860650,234609,5.299294596,787.3623423,0.000132064,4861292
2574,170720_Smp_SPEpH2-spikeafter_3c,Aconitic Acid,14.735,,4455644,4455002,179186,5.709399607,138.2360859,0.000144087,4455644
2575,170720_Smp_SPEpH2-spikebefore_1,Aconitic Acid,14.74,,3660198,3659556,188114,6.013287661,Inf,0.0001754,3660198
2576,170720_Smp_SPEpH2-spikebefore_2,Aconitic Acid,14.7,,3631423,3630781,171769,6.344171851,Inf,0.00017679,3631423
2577,170720_Smp_SPEpH2-spikebefore_3,Aconitic Acid,14.755,,4048729,4048087,201696,5.478117858,Inf,0.000158568,4048729
2578,170720_Smp_SPEpH8-nospike_1,Aconitic Acid,15.055,Bad IR,NA,10898,2297,42.27106227,Inf,0.055632582,11540
2579,170720_Smp_SPEpH8-nospike_2,Aconitic Acid,NA,Bad RTBad IRtoo small,NA,713,472,Inf,Inf,0.473800738,1355
2580,170720_Smp_SPEpH8-nospike_3,Aconitic Acid,NA,Bad RTBad IRtoo small,NA,-627,0,Inf,Inf,42.8,15
2581,170720_Smp_SPEpH8-spikeafter_1a,Aconitic Acid,14.675,,20044456,20043814,784744,5.319149964,88.98142442,3.20E-05,20044456
2582,170720_Smp_SPEpH8-spikeafter_1b,Aconitic Acid,14.675,,20618974,20618332,764279,5.353086044,64.71392815,3.11E-05,20618974
2583,170720_Smp_SPEpH8-spikeafter_1c,Aconitic Acid,14.755,,22056344,22055702,827629,5.49092391,100.831372,2.91E-05,22056344
2584,170720_Smp_SPEpH8-spikeafter_2a,Aconitic Acid,14.75,,13255052,13254410,644933,5.447830905,161.571927,4.84E-05,13255052
2585,170720_Smp_SPEpH8-spikeafter_2b,Aconitic Acid,14.71,,14157069,14156427,642913,5.93958369,75.270098,4.53E-05,14157069
2586,170720_Smp_SPEpH8-spikeafter_2c,Aconitic Acid,14.77,,15992459,15991817,721495,5.785131856,93.23137345,4.01E-05,15992459
2587,170720_Smp_SPEpH8-spikeafter_3a,Aconitic Acid,14.705,,5204424,5203782,219941,4.327859364,205.2632756,0.000123357,5204424
2588,170720_Smp_SPEpH8-spikeafter_3b,Aconitic Acid,14.75,,5033490,5032848,255102,6.472460324,Inf,0.000127546,5033490
2589,170720_Smp_SPEpH8-spikeafter_3c,Aconitic Acid,14.75,,6337132,6336490,234088,6.228004898,Inf,0.000101308,6337132
2590,170720_Smp_SPEpH8-spikebefore_1,Aconitic Acid,14.72,No second tracetoo small,NA,-642,0,NA,NA,Inf,0
2591,170720_Smp_SPEpH8-spikebefore_2,Aconitic Acid,14.74,Bad IRtoo small,NA,1400,608,Inf,Inf,0.314397649,2042
2592,170720_Smp_SPEpH8-spikebefore_3,Aconitic Acid,NA,Bad RTBad IRtoo small,NA,1844,729,Inf,Inf,0.258246179,2486
2593,170720_Poo_TruePoo_Full1,Citric Acid,NA,Bad RTBad IR,NA,813069,15979,9.0778125,6.861211195,0.000372523,813372
2594,170720_Poo_TruePoo_Full2,Citric Acid,NA,Bad RTBad IR,NA,48500,15167,180.0848708,15.673181,0.006208635,48803
2595,170720_Poo_TruePoo_Full3,Citric Acid,NA,Bad RT,NA,52322,10846,4.967903332,7.291846007,0.00575772,52625
2596,170720_Poo_TruePoo_Half1,Citric Acid,15.36,Bad IR,NA,171968,11320,Inf,117.9524779,0.001758857,172271
2597,170720_Poo_TruePoo_Half2,Citric Acid,NA,Bad RTBad IR,NA,210640,15465,417.7089109,Inf,0.001436407,210943
2598,170720_Poo_TruePoo_Half3,Citric Acid,NA,Bad RTBad IR,NA,43303,12729,Inf,480.1868132,0.006948585,43606
2599,170720_Smp_SPEpH2-nospike_1,Citric Acid,NA,Bad RTBad IR,NA,18215,3651,Inf,Inf,0.016362458,18518
2600,170720_Smp_SPEpH2-nospike_2,Citric Acid,NA,Bad RTBad IR,NA,20629,4483,Inf,Inf,0.014475444,20932
2601,170720_Smp_SPEpH2-nospike_3,Citric Acid,15.875,Bad IR,NA,57362,7486,75.97496706,Inf,0.005254487,57665
2602,170720_Smp_SPEpH2-spikeafter_1a,Citric Acid,NA,Bad RTBad IR,NA,12430262,125501,8.508345397,106.0277977,2.44E-05,12430565
2603,170720_Smp_SPEpH2-spikeafter_1b,Citric Acid,NA,Bad RTBad IR,NA,14297907,140695,8.48465302,8.415860934,2.12E-05,14298210
2604,170720_Smp_SPEpH2-spikeafter_1c,Citric Acid,NA,Bad RT,NA,14470933,135510,6.50115052,12.92926476,2.09E-05,14471236
2605,170720_Smp_SPEpH2-spikeafter_2a,Citric Acid,NA,Bad RTBad IR,NA,6171154,85188,7.474338913,6.025084478,4.91E-05,6171457
2606,170720_Smp_SPEpH2-spikeafter_2b,Citric Acid,NA,Bad RTBad IR,NA,6645556,81601,7.267363966,10.33702223,4.56E-05,6645859
2607,170720_Smp_SPEpH2-spikeafter_2c,Citric Acid,16.09,,NA,5850072,66555,5.572210264,9.732802333,5.18E-05,5850375
2608,170720_Smp_SPEpH2-spikeafter_3a,Citric Acid,NA,Bad RTBad IR,NA,2051210,33139,12.60886641,5.475045481,0.000147696,2051513
2609,170720_Smp_SPEpH2-spikeafter_3b,Citric Acid,NA,Bad RTBad IR,NA,2639004,42651,11.87187157,6.099952465,0.000114803,2639307
2610,170720_Smp_SPEpH2-spikeafter_3c,Citric Acid,NA,Bad RTBad IR,NA,2751963,45171,9.620482096,31.28028561,0.000110091,2752266
2611,170720_Smp_SPEpH2-spikebefore_1,Citric Acid,15.86,Bad IR,NA,21217,5177,72.94915254,Inf,0.014079926,21520
2612,170720_Smp_SPEpH2-spikebefore_2,Citric Acid,15.4,,NA,8934,1987,4.098047915,Inf,0.032802858,9237
2613,170720_Smp_SPEpH2-spikebefore_3,Citric Acid,NA,Bad RTBad IR,NA,21336,4486,Inf,Inf,0.014002495,21639
2614,170720_Smp_SPEpH8-nospike_1,Citric Acid,NA,Bad RTBad IRtoo small,NA,-53,107,0.453720508,Inf,1.212,250
2615,170720_Smp_SPEpH8-nospike_2,Citric Acid,NA,Bad RTBad IRtoo small,NA,61,267,3.401869159,Inf,0.832417582,364
2616,170720_Smp_SPEpH8-nospike_3,Citric Acid,NA,Bad RTBad IRtoo small,NA,-89,80,Inf,Inf,1.41588785,214
2617,170720_Smp_SPEpH8-spikeafter_1a,Citric Acid,16,Bad IR,NA,4148705,62547,12.12298864,Inf,7.30E-05,4149008
2618,170720_Smp_SPEpH8-spikeafter_1b,Citric Acid,NA,Bad RTBad IR,NA,4447665,52653,8.660104047,6.636246598,6.81E-05,4447968
2619,170720_Smp_SPEpH8-spikeafter_1c,Citric Acid,NA,Bad RTBad IR,NA,6271854,68101,12.39625315,Inf,4.83E-05,6272157
2620,170720_Smp_SPEpH8-spikeafter_2a,Citric Acid,NA,Bad RTBad IR,NA,2076215,40833,22.25921876,378.7547753,0.000145917,2076518
2621,170720_Smp_SPEpH8-spikeafter_2b,Citric Acid,16.045,Bad IR,NA,2142479,33848,36.95407433,17.73355564,0.000141405,2142782
2622,170720_Smp_SPEpH8-spikeafter_2c,Citric Acid,NA,Bad RTBad IR,NA,2608928,42286,11.3778742,Inf,0.000116126,2609231
2623,170720_Smp_SPEpH8-spikeafter_3a,Citric Acid,NA,Bad RTBad IRbad S/N,NA,309955,15293,7.938844963,2.246767129,0.000976607,310258
2624,170720_Smp_SPEpH8-spikeafter_3b,Citric Acid,NA,Bad RTBad IR,NA,1377630,22850,14.57636568,Inf,0.000219895,1377933
2625,170720_Smp_SPEpH8-spikeafter_3c,Citric Acid,NA,Bad RTbad S/N,NA,635840,19390,5.031343921,1.875117447,0.000476308,636143
2626,170720_Smp_SPEpH8-spikebefore_1,Citric Acid,NA,Bad RTBad IR,NA,7049,4326,459.5,Inf,0.041213275,7352
2627,170720_Smp_SPEpH8-spikebefore_2,Citric Acid,15.76,Bad IR,NA,3783,1468,Inf,Inf,0.074155653,4086
2628,170720_Smp_SPEpH8-spikebefore_3,Citric Acid,NA,Bad RTBad IR,NA,20567,5159,Inf,Inf,0.014518448,20870
2629,170720_Poo_TruePoo_Full1,Fumaric Acid,13.115,,121598,119155,12453,69.72362385,Inf,0.020090791,121598
2630,170720_Poo_TruePoo_Full2,Fumaric Acid,13.2,,240262,237819,22821,3203.493333,Inf,0.010168067,240262
2631,170720_Poo_TruePoo_Full3,Fumaric Acid,12.825,,118232,115789,9846,214.5771325,Inf,0.020662765,118232
2632,170720_Poo_TruePoo_Half1,Fumaric Acid,13.185,,146241,143798,11269,8.184061783,Inf,0.016705302,146241
2633,170720_Poo_TruePoo_Half2,Fumaric Acid,12.875,,88192,85749,7739,Inf,Inf,0.027700925,88192
2634,170720_Poo_TruePoo_Half3,Fumaric Acid,12.955,,134204,131761,18301,240.5089606,Inf,0.01820363,134204
2635,170720_Smp_SPEpH2-nospike_1,Fumaric Acid,12.94,,NA,16567,3352,86.80365297,Inf,0.12851131,19010
2636,170720_Smp_SPEpH2-nospike_2,Fumaric Acid,13.065,bad S/N,NA,7894,3264,Inf,2.15471403,0.236335494,10337
2637,170720_Smp_SPEpH2-nospike_3,Fumaric Acid,12.83,,NA,51399,12911,Inf,Inf,0.0453735,53842
2638,170720_Smp_SPEpH2-spikeafter_1a,Fumaric Acid,13.075,,477668,475225,42320,49.16303005,Inf,0.005114431,477668
2639,170720_Smp_SPEpH2-spikeafter_1b,Fumaric Acid,12.995,,461314,458871,36454,109.3420242,93.63333333,0.005295742,461314
2640,170720_Smp_SPEpH2-spikeafter_1c,Fumaric Acid,12.95,,642138,639695,52562,80.1670412,83.24103484,0.003804478,642138
2641,170720_Smp_SPEpH2-spikeafter_2a,Fumaric Acid,12.88,,223871,221428,13788,58.1936574,Inf,0.010912534,223871
2642,170720_Smp_SPEpH2-spikeafter_2b,Fumaric Acid,12.89,,275815,273372,20979,388.471831,58.47343196,0.008857386,275815
2643,170720_Smp_SPEpH2-spikeafter_2c,Fumaric Acid,12.995,,246005,243562,20214,271.8287293,19.62827503,0.009930692,246005
2644,170720_Smp_SPEpH2-spikeafter_3a,Fumaric Acid,12.87,,176972,174529,16030,169.3511962,Inf,0.013804444,176972
2645,170720_Smp_SPEpH2-spikeafter_3b,Fumaric Acid,13.095,,161081,158638,10906,124.1950655,7.068452381,0.015166283,161081
2646,170720_Smp_SPEpH2-spikeafter_3c,Fumaric Acid,12.945,,271087,268644,15146,1297.066986,Inf,0.009011867,271087
2647,170720_Smp_SPEpH2-spikebefore_1,Fumaric Acid,13.135,comparable to blk,NA,3907,1262,Inf,Inf,0.384724409,6350
2648,170720_Smp_SPEpH2-spikebefore_2,Fumaric Acid,12.86,,NA,57957,5932,Inf,Inf,0.04044702,60400
2649,170720_Smp_SPEpH2-spikebefore_3,Fumaric Acid,12.865,,NA,96775,13436,Inf,Inf,0.024622548,99218
2650,170720_Smp_SPEpH8-nospike_1,Fumaric Acid,NA,Bad RT,NA,14133,4392,Inf,Inf,0.147381757,16576
2651,170720_Smp_SPEpH8-nospike_2,Fumaric Acid,13.065,,NA,18139,2997,1286.375,Inf,0.118695948,20582
2652,170720_Smp_SPEpH8-nospike_3,Fumaric Acid,13.175,,NA,31956,7114,113.1546053,Inf,0.071019506,34399
2653,170720_Smp_SPEpH8-spikeafter_1a,Fumaric Acid,13.18,,589407,586964,61357,39.98419375,152.5964506,0.004144844,589407
2654,170720_Smp_SPEpH8-spikeafter_1b,Fumaric Acid,13.16,,784928,782485,66238,32.50892524,166.946723,0.003112387,784928
2655,170720_Smp_SPEpH8-spikeafter_1c,Fumaric Acid,13.05,,718637,716194,50810,49.5509205,133.687777,0.003399491,718637
2656,170720_Smp_SPEpH8-spikeafter_2a,Fumaric Acid,13.235,,312664,310221,27928,158.4713634,Inf,0.007813499,312664
2657,170720_Smp_SPEpH8-spikeafter_2b,Fumaric Acid,13.025,,435556,433113,32473,226.7339927,Inf,0.005608923,435556
2658,170720_Smp_SPEpH8-spikeafter_2c,Fumaric Acid,13.145,,526438,523995,29049,324.5610358,Inf,0.004640622,526438
2659,170720_Smp_SPEpH8-spikeafter_3a,Fumaric Acid,13.245,,162357,159914,13976,19.38822546,61.02107209,0.015047088,162357
2660,170720_Smp_SPEpH8-spikeafter_3b,Fumaric Acid,12.97,,163204,160761,14576,225.4198895,Inf,0.014968996,163204
2661,170720_Smp_SPEpH8-spikeafter_3c,Fumaric Acid,13.03,,207874,205431,15380,21.96935109,392.4764595,0.011752311,207874
2662,170720_Smp_SPEpH8-spikebefore_1,Fumaric Acid,12.725,too small,NA,-771,468,Inf,Inf,1.461124402,1672
2663,170720_Smp_SPEpH8-spikebefore_2,Fumaric Acid,12.96,comparable to blk,NA,1409,1405,Inf,Inf,0.634215992,3852
2664,170720_Smp_SPEpH8-spikebefore_3,Fumaric Acid,13.185,,NA,16990,5089,Inf,5.426651481,0.125713992,19433
2665,170720_Poo_TruePoo_Full1,Gluconic Acid,11.19,,3524610,3524610,238886,1.265947768,34.30319179,0,3524610
2666,170720_Poo_TruePoo_Full2,Gluconic Acid,11.20333333,Bad IR,3839357,3839357,241885,1.474664554,3048.10873,0,3839357
2667,170720_Poo_TruePoo_Full3,Gluconic Acid,11.20666667,,3896029,3896029,223541,1.347951603,973.7912609,0,3896029
2668,170720_Poo_TruePoo_Half1,Gluconic Acid,11.18333333,,1905626,1905626,87395,1.159520767,93.31342344,0,1905626
2669,170720_Poo_TruePoo_Half2,Gluconic Acid,11.16333333,,2447368,2447368,128465,1.329904829,184.2685338,0,2447368
2670,170720_Poo_TruePoo_Half3,Gluconic Acid,11.23666667,,2498947,2498947,141555,1.190529776,138.5163438,0,2498947
2671,170720_Smp_SPEpH2-nospike_1,Gluconic Acid,11.58,Bad IRtoo small,NA,0,0,0,NA,NA,0
2672,170720_Smp_SPEpH2-nospike_2,Gluconic Acid,11.33666667,Bad IR,NA,22750,2510,3.599683544,9.719816021,0,22750
2673,170720_Smp_SPEpH2-nospike_3,Gluconic Acid,11.33,,NA,54213,4632,0.795541925,7.136857596,0,54213
2674,170720_Smp_SPEpH2-spikeafter_1a,Gluconic Acid,11.11666667,,10054127,10054127,638203,1.238031823,104.8864125,0,10054127
2675,170720_Smp_SPEpH2-spikeafter_1b,Gluconic Acid,11.07666667,,10408616,10408616,540713,1.299820236,70.94755588,0,10408616
2676,170720_Smp_SPEpH2-spikeafter_1c,Gluconic Acid,11.07666667,,11030544,11030544,645980,1.344046017,96.8435993,0,11030544
2677,170720_Smp_SPEpH2-spikeafter_2a,Gluconic Acid,11.07666667,,4974588,4974588,270742,1.158345294,1626.682353,0,4974588
2678,170720_Smp_SPEpH2-spikeafter_2b,Gluconic Acid,11.07666667,,5141156,5141156,224793,1.281118319,2416.956767,0,5141156
2679,170720_Smp_SPEpH2-spikeafter_2c,Gluconic Acid,11.07666667,,5437490,5437490,215959,1.247140459,1521.976224,0,5437490
2680,170720_Smp_SPEpH2-spikeafter_3a,Gluconic Acid,11.07666667,,2912816,2912816,137185,1.205860862,324.1794075,0,2912816
2681,170720_Smp_SPEpH2-spikeafter_3b,Gluconic Acid,11.07666667,,2862989,2862989,143392,1.249926982,Inf,0,2862989
2682,170720_Smp_SPEpH2-spikeafter_3c,Gluconic Acid,NA,,2719012,2719012,124283,1.218445362,Inf,0,2719012
2683,170720_Smp_SPEpH2-spikebefore_1,Gluconic Acid,11.19666667,,NA,2354,598,Inf,Inf,0,2354
2684,170720_Smp_SPEpH2-spikebefore_2,Gluconic Acid,11.50666667,,NA,5682,2227,0.235133457,19.75247525,0,5682
2685,170720_Smp_SPEpH2-spikebefore_3,Gluconic Acid,11.42,,NA,11222,2926,1.598347814,Inf,0,11222
2686,170720_Smp_SPEpH8-nospike_1,Gluconic Acid,11.45,,NA,1216,317,0.459909228,Inf,0,1216
2687,170720_Smp_SPEpH8-nospike_2,Gluconic Acid,11.51,,NA,17957,2301,2.085598142,46.11809045,0,17957
2688,170720_Smp_SPEpH8-nospike_3,Gluconic Acid,11.30333333,,NA,9901,3371,0.211672902,Inf,0,9901
2689,170720_Smp_SPEpH8-spikeafter_1a,Gluconic Acid,11.33333333,,28139228,28139228,1495018,1.195183389,388.8491013,0,28139228
2690,170720_Smp_SPEpH8-spikeafter_1b,Gluconic Acid,11.26333333,,35020696,35020696,1671474,1.272468358,258.5751933,0,35020696
2691,170720_Smp_SPEpH8-spikeafter_1c,Gluconic Acid,11.12333333,,40434588,40434588,1772870,1.237712528,1560.976389,0,40434588
2692,170720_Smp_SPEpH8-spikeafter_2a,Gluconic Acid,11.37,,11119946,11119946,718587,1.24836219,337.5091844,0,11119946
2693,170720_Smp_SPEpH8-spikeafter_2b,Gluconic Acid,11.28666667,,14983000,14983000,1122368,1.249890198,77.49227062,0,14983000
2694,170720_Smp_SPEpH8-spikeafter_2c,Gluconic Acid,11.20333333,,17802344,17802344,1389567,1.304708572,97.47607383,0,17802344
2695,170720_Smp_SPEpH8-spikeafter_3a,Gluconic Acid,11.34,,5271897,5271897,305907,1.16699358,87.02684312,0,5271897
2696,170720_Smp_SPEpH8-spikeafter_3b,Gluconic Acid,11.22,,7276123,7276123,479215,1.236116729,2577.530807,0,7276123
2697,170720_Smp_SPEpH8-spikeafter_3c,Gluconic Acid,11.16333333,,8770146,8770146,570117,1.280451985,136.0728642,0,8770146
2698,170720_Smp_SPEpH8-spikebefore_1,Gluconic Acid,NA,Bad RTBad IRtoo small,NA,290,86,0.014008308,Inf,0,290
2699,170720_Smp_SPEpH8-spikebefore_2,Gluconic Acid,11.54333333,Bad IR,NA,7658,2787,0.6132287,Inf,0,7658
2700,170720_Smp_SPEpH8-spikebefore_3,Gluconic Acid,11.34,Bad IR,NA,36154,7414,8.579496915,Inf,0,36154
2701,170720_Poo_TruePoo_Full1,Ketoglutaric Acid,12.57,Bad IR,282360,275871,26149,53.18515728,Inf,0.0229813,282360
2702,170720_Poo_TruePoo_Full2,Ketoglutaric Acid,12.425,Bad IR,344965,338476,29664,14.50407837,Inf,0.018810604,344965
2703,170720_Poo_TruePoo_Full3,Ketoglutaric Acid,12.52,Bad IR,374696,368207,41516,43.23747981,Inf,0.017318039,374696
2704,170720_Poo_TruePoo_Half1,Ketoglutaric Acid,12.455,Bad IR,122162,115673,17500,255.0354906,Inf,0.053117991,122162
2705,170720_Poo_TruePoo_Half2,Ketoglutaric Acid,12.525,Bad IR,125701,119212,17946,36.53036908,Inf,0.051622501,125701
2706,170720_Poo_TruePoo_Half3,Ketoglutaric Acid,12.585,,137145,130656,20181,7.862917097,Inf,0.047314886,137145
2707,170720_Smp_SPEpH2-nospike_1,Ketoglutaric Acid,13.02,Bad IR,NA,20937,7215,42.52093023,5.559600998,0.236600306,27426
2708,170720_Smp_SPEpH2-nospike_2,Ketoglutaric Acid,13.22,No second tracetoo small,NA,-6489,0,NA,NA,Inf,0
2709,170720_Smp_SPEpH2-nospike_3,Ketoglutaric Acid,12.645,Bad IR,NA,61700,6447,24.42299427,Inf,0.095161976,68189
2710,170720_Smp_SPEpH2-spikeafter_1a,Ketoglutaric Acid,12.47,Bad IR,728531,722042,61983,26.62272976,146.2993618,0.008906965,728531
2711,170720_Smp_SPEpH2-spikeafter_1b,Ketoglutaric Acid,12.535,Bad IR,899628,893139,87080,9.322569948,244.6035743,0.007212981,899628
2712,170720_Smp_SPEpH2-spikeafter_1c,Ketoglutaric Acid,12.47,,899667,893178,92314,6.493915115,160.8555437,0.007212669,899667
2713,170720_Smp_SPEpH2-spikeafter_2a,Ketoglutaric Acid,12.51,Bad IR,442490,436001,42549,22.74778943,140.4547747,0.014664738,442490
2714,170720_Smp_SPEpH2-spikeafter_2b,Ketoglutaric Acid,12.45,Bad IR,683747,677258,56978,13.72131806,Inf,0.009490352,683747
2715,170720_Smp_SPEpH2-spikeafter_2c,Ketoglutaric Acid,12.45,,519138,512649,54167,31.09355534,Inf,0.012499567,519138
2716,170720_Smp_SPEpH2-spikeafter_3a,Ketoglutaric Acid,12.45,,310011,303522,38074,8.314407552,280.7933213,0.020931515,310011
2717,170720_Smp_SPEpH2-spikeafter_3b,Ketoglutaric Acid,12.45,,319221,312732,26441,28.90970839,184.6714614,0.02032761,319221
2718,170720_Smp_SPEpH2-spikeafter_3c,Ketoglutaric Acid,12.45,,397925,391436,24419,14.97027952,Inf,0.016307093,397925
2719,170720_Smp_SPEpH2-spikebefore_1,Ketoglutaric Acid,12.45,,87100,80611,12639,5.275590551,Inf,0.074500574,87100
2720,170720_Smp_SPEpH2-spikebefore_2,Ketoglutaric Acid,12.665,Bad IR,205085,198596,28847,309.7960725,46.23268637,0.031640539,205085
2721,170720_Smp_SPEpH2-spikebefore_3,Ketoglutaric Acid,12.615,Bad IR,223688,217199,22344,21.0411062,Inf,0.029009156,223688
2722,170720_Smp_SPEpH8-nospike_1,Ketoglutaric Acid,NA,Bad RTBad IR,NA,11083,4940,Inf,Inf,0.369280674,17572
2723,170720_Smp_SPEpH8-nospike_2,Ketoglutaric Acid,12.645,Bad IR,NA,17208,3197,1.719915808,Inf,0.273832131,23697
2724,170720_Smp_SPEpH8-nospike_3,Ketoglutaric Acid,12.625,Bad IRcomparable to blk,NA,10594,3440,15.13108946,Inf,0.379851314,17083
2725,170720_Smp_SPEpH8-spikeafter_1a,Ketoglutaric Acid,12.56,Bad IR,842925,836436,76753,20.10842339,217.8574736,0.007698194,842925
2726,170720_Smp_SPEpH8-spikeafter_1b,Ketoglutaric Acid,12.545,Bad IR,852784,846295,75260,16.96171211,373.232213,0.007609195,852784
2727,170720_Smp_SPEpH8-spikeafter_1c,Ketoglutaric Acid,12.49,Bad IR,1167638,1161149,76447,30.77590933,289.8762989,0.005557373,1167638
2728,170720_Smp_SPEpH8-spikeafter_2a,Ketoglutaric Acid,12.65,Bad IR,681470,674981,59515,44.19390402,Inf,0.009522063,681470
2729,170720_Smp_SPEpH8-spikeafter_2b,Ketoglutaric Acid,12.63,Bad IR,602781,596292,50175,18.16426096,59.39769425,0.010765104,602781
2730,170720_Smp_SPEpH8-spikeafter_2c,Ketoglutaric Acid,12.55,Bad IR,767238,760749,71171,51.04370967,Inf,0.00845761,767238
2731,170720_Smp_SPEpH8-spikeafter_3a,Ketoglutaric Acid,12.625,Bad IR,213849,207360,36925,24.79983764,Inf,0.030343841,213849
2732,170720_Smp_SPEpH8-spikeafter_3b,Ketoglutaric Acid,12.555,Bad IR,160291,153802,27768,166.7960458,Inf,0.040482622,160291
2733,170720_Smp_SPEpH8-spikeafter_3c,Ketoglutaric Acid,12.515,Bad IR,287909,281420,40517,47.88109097,Inf,0.022538371,287909
2734,170720_Smp_SPEpH8-spikebefore_1,Ketoglutaric Acid,12.41,Bad IRcomparable to blk,NA,7490,2616,Inf,Inf,0.464196294,13979
2735,170720_Smp_SPEpH8-spikebefore_2,Ketoglutaric Acid,12.675,comparable to blk,NA,2053,1364,6.790143084,Inf,0.75965816,8542
2736,170720_Smp_SPEpH8-spikebefore_3,Ketoglutaric Acid,12.77,comparable to blk,NA,-2981,1044,6.176056338,Inf,1.84977195,3508
2737,170720_Poo_TruePoo_Full1,Lipoic Acid,2.565,Bad IR,427894,427859,93119,7.839040029,2253.073684,8.18E-05,427894
2738,170720_Poo_TruePoo_Full2,Lipoic Acid,2.57,,487895,487860,107321,10.28793438,Inf,7.17E-05,487895
2739,170720_Poo_TruePoo_Full3,Lipoic Acid,2.58,,482597,482562,99436,9.002331742,Inf,7.25E-05,482597
2740,170720_Poo_TruePoo_Half1,Lipoic Acid,2.605,Bad IR,156426,156391,37666,7.594969897,Inf,0.000223748,156426
2741,170720_Poo_TruePoo_Half2,Lipoic Acid,2.595,Bad IR,226093,226058,74291,45.66612805,Inf,0.000154804,226093
2742,170720_Poo_TruePoo_Half3,Lipoic Acid,2.6,,258004,257969,67693,8.678529382,Inf,0.000135657,258004
2743,170720_Smp_SPEpH2-nospike_1,Lipoic Acid,2.645,Bad IR,NA,2545,1709,3.421750663,Inf,0.013565891,2580
2744,170720_Smp_SPEpH2-nospike_2,Lipoic Acid,2.735,Bad IRtoo small,NA,390,268,0.116534138,Inf,0.082352941,425
2745,170720_Smp_SPEpH2-nospike_3,Lipoic Acid,2.665,Bad IRtoo small,NA,20,37,0.004911591,Inf,0.636363636,55
2746,170720_Smp_SPEpH2-spikeafter_1a,Lipoic Acid,2.525,,1425182,1425147,325132,8.75263006,2720.812977,2.46E-05,1425182
2747,170720_Smp_SPEpH2-spikeafter_1b,Lipoic Acid,2.51,,1626182,1626147,374931,10.29033728,Inf,2.15E-05,1626182
2748,170720_Smp_SPEpH2-spikeafter_1c,Lipoic Acid,2.51,,1564253,1564218,383710,11.86523306,Inf,2.24E-05,1564253
2749,170720_Smp_SPEpH2-spikeafter_2a,Lipoic Acid,2.515,,911178,911143,246260,10.14087611,Inf,3.84E-05,911178
2750,170720_Smp_SPEpH2-spikeafter_2b,Lipoic Acid,2.51,Bad IR,858136,858101,200668,15.89346767,1501.237762,4.08E-05,858136
2751,170720_Smp_SPEpH2-spikeafter_2c,Lipoic Acid,2.495,,826487,826452,197826,11.6104095,1369.35596,4.23E-05,826487
2752,170720_Smp_SPEpH2-spikeafter_3a,Lipoic Acid,2.49,,373871,373836,93221,12.44535801,Inf,9.36E-05,373871
2753,170720_Smp_SPEpH2-spikeafter_3b,Lipoic Acid,2.49,,347383,347348,65040,8.716608536,Inf,0.000100753,347383
2754,170720_Smp_SPEpH2-spikeafter_3c,Lipoic Acid,2.475,Bad IR,393631,393596,95885,19.98735656,Inf,8.89E-05,393631
2755,170720_Smp_SPEpH2-spikebefore_1,Lipoic Acid,2.65,Bad IR,233716,233681,81105,15.55617678,Inf,0.000149754,233716
2756,170720_Smp_SPEpH2-spikebefore_2,Lipoic Acid,2.645,,326478,326443,101096,12.06095534,1276.304688,0.000107205,326478
2757,170720_Smp_SPEpH2-spikebefore_3,Lipoic Acid,2.635,Bad IR,295569,295534,87165,6.625176518,Inf,0.000118416,295569
2758,170720_Smp_SPEpH8-nospike_1,Lipoic Acid,2.655,Bad IRtoo small,NA,89,46,0.030961298,Inf,0.282258065,124
