# Hello! welcome to your data! Overload height: 1e+08. RT flexibility: 0.4. Ion ratio flexibility: 0.3. Blank can be this fraction of a sample: 0.3. S/N threshold: 4. Minimum peak height: 100. Processed on: 2017-07-26 12:10:45,,,,,,,,,,,
,Replicate.Name,Compound.Name,Retention.Time,Notes,Area,Area.BlkSub,Height,IR,S.N,BlkRatio,rawArea
2100,170724_Smp_SPEpH2-spikeafter_1c,Zeatin,2.25,Bad IR,NA,10546,4075,4.955827068,10.64867338,0,10546
2101,170724_Smp_SPEpH2-spikeafter_2a,Zeatin,2.295,,NA,11968,5498,1.924734641,4.95113899,0,11968
2102,170724_Smp_SPEpH2-spikeafter_2b,Zeatin,2.255,Bad IR,NA,11264,3752,17.6,6.366364936,0,11264
2103,170724_Smp_SPEpH2-spikeafter_2c,Zeatin,2.28,Bad IR,NA,6856,3847,19.42209632,4.928939828,0,6856
2104,170724_Smp_SPEpH2-spikeafter_3a,Zeatin,2.295,Bad IR,NA,4232,1741,6.441400304,27.6163522,0,4232
2105,170724_Smp_SPEpH2-spikeafter_3b,Zeatin,2.23,Bad IR,NA,670,158,6.633663366,5.466666667,0,670
2106,170724_Smp_SPEpH2-spikeafter_3c,Zeatin,2.25,bad S/N,NA,1859,1508,2.038377193,3.267073171,0,1859
2107,170724_Smp_SPEpH2-spikebefore_1,Zeatin,2.18,Bad IRbad S/N,NA,27791,10046,1.341135026,3.641227903,0,27791
2108,170724_Smp_SPEpH2-spikebefore_2,Zeatin,2.225,,NA,73599,12981,2.421258677,7.816615727,0,73599
2109,170724_Smp_SPEpH2-spikebefore_3,Zeatin,2.23,,NA,34032,6563,2.808847805,6.37460518,0,34032
2110,170724_Smp_SPEpH8-nospike_1,Zeatin,2.19,,NA,256,120,1.910447761,Inf,0,256
2111,170724_Smp_SPEpH8-nospike_2,Zeatin,2.275,,NA,105,65,2.234042553,Inf,0,105
2112,170724_Smp_SPEpH8-nospike_3,Zeatin,2.235,,NA,312,254,Inf,Inf,0,312
2113,170724_Smp_SPEpH8-spikeafter_1a,Zeatin,2.18,,142227,142227,15417,1.370902291,4.749920903,0,142227
2114,170724_Smp_SPEpH8-spikeafter_1b,Zeatin,2.225,,104491,104491,23646,1.148644044,5.489409237,0,104491
2115,170724_Smp_SPEpH8-spikeafter_1c,Zeatin,2.265,,63718,63718,9938,1.125302439,3.931989693,0,63718
2116,170724_Smp_SPEpH8-spikeafter_2a,Zeatin,2.115,,71944,71944,11791,1.98811728,7.13228776,0,71944
2117,170724_Smp_SPEpH8-spikeafter_2b,Zeatin,2.2,,49819,49819,8130,2.262648742,5.772849205,0,49819
2118,170724_Smp_SPEpH8-spikeafter_2c,Zeatin,2.25,,52792,52792,11637,1.665467853,5.134064213,0,52792
2119,170724_Smp_SPEpH8-spikeafter_3a,Zeatin,2.19,,29907,29907,5737,1.863712844,9.579173838,0,29907
2120,170724_Smp_SPEpH8-spikeafter_3b,Zeatin,2.14,,31018,31018,4790,2.456093119,8.906704053,0,31018
2121,170724_Smp_SPEpH8-spikeafter_3c,Zeatin,2.12,,14505,14505,2360,0.925949569,9.844512195,0,14505
2122,170724_Smp_SPEpH8-spikebefore_1,Zeatin,2.17,,663114,663114,68235,1.935867531,10.07989758,0,663114
2123,170724_Smp_SPEpH8-spikebefore_2,Zeatin,2.15,,910997,910997,99267,3.125386386,6.88351126,0,910997
2124,170724_Smp_SPEpH8-spikebefore_3,Zeatin,2.185,,574494,574494,63859,2.016008927,5.886441154,0,574494
2125,170724_Poo_TruePoo_Full1,"2, 4 decadienal",10.07666667,bad S/N,NA,157507,52262,1.849478488,3.781470588,0.074718316,170226
2126,170724_Poo_TruePoo_Full2,"2, 4 decadienal",10.06666667,bad S/N,NA,206606,52772,2.686752744,3.381508225,0.057991565,219325
2127,170724_Poo_TruePoo_Full3,"2, 4 decadienal",10.07666667,bad S/N,NA,242248,77840,2.289409884,2.828572453,0.049884887,254967
2128,170724_Poo_TruePoo_Half1,"2, 4 decadienal",10.05666667,Bad IRbad S/N,NA,102582,24792,3.536515045,3.316909475,0.110311272,115301
2129,170724_Poo_TruePoo_Half2,"2, 4 decadienal",10.06,Bad IRbad S/N,NA,114423,36060,1.229577478,2.587667487,0.100037753,127142
2130,170724_Poo_TruePoo_Half3,"2, 4 decadienal",10.04333333,Bad IR,NA,169398,45747,1.497487974,4.037510841,0.069839718,182117
2131,170724_Smp_SPEpH2-nospike_1,"2, 4 decadienal",9.916666667,Bad IRcomparable to blkbad S/N,NA,817,2792,0.470212249,1.78424102,0.939642435,13536
2132,170724_Smp_SPEpH2-nospike_2,"2, 4 decadienal",9.976666667,Bad IRcomparable to blkbad S/N,NA,-11893,778,0.032974052,1.025003784,15.39830508,826
2133,170724_Smp_SPEpH2-nospike_3,"2, 4 decadienal",10.02,Bad IRcomparable to blkbad S/N,NA,-11273,960,0.050577125,1.046835525,8.795988935,1446
2134,170724_Smp_SPEpH2-spikeafter_1a,"2, 4 decadienal",10.09,,NA,876627,289634,2.097118468,8.045440862,0.01430152,889346
2135,170724_Smp_SPEpH2-spikeafter_1b,"2, 4 decadienal",10.09,,NA,1000707,328375,1.856009992,6.468578336,0.012550497,1013426
2136,170724_Smp_SPEpH2-spikeafter_1c,"2, 4 decadienal",10.1,,NA,1218972,406204,1.999634715,9.153330332,0.010326454,1231691
2137,170724_Smp_SPEpH2-spikeafter_2a,"2, 4 decadienal",10.1,Bad IRbad S/N,NA,352488,125078,1.451261286,3.922614618,0.034826824,365207
2138,170724_Smp_SPEpH2-spikeafter_2b,"2, 4 decadienal",10.1,,NA,477055,172486,1.672045856,4.968351969,0.02596912,489774
2139,170724_Smp_SPEpH2-spikeafter_2c,"2, 4 decadienal",10.09666667,,NA,623797,182401,1.989952011,5.946041712,0.019982216,636516
2140,170724_Smp_SPEpH2-spikeafter_3a,"2, 4 decadienal",10.09333333,,NA,334188,100358,1.743943576,4.494580437,0.036664005,346907
2141,170724_Smp_SPEpH2-spikeafter_3b,"2, 4 decadienal",10.1,bad S/N,NA,248140,89214,1.685701915,3.285570343,0.048758141,260859
2142,170724_Smp_SPEpH2-spikeafter_3c,"2, 4 decadienal",10.1,bad S/N,NA,308833,94788,1.678824647,3.798781443,0.039555033,321552
2143,170724_Smp_SPEpH2-spikebefore_1,"2, 4 decadienal",10.1,Bad IRcomparable to blk,NA,27008,7602,3.845416707,4.765235523,0.320160093,39727
2144,170724_Smp_SPEpH2-spikebefore_2,"2, 4 decadienal",10.00333333,Bad IRcomparable to blkbad S/N,NA,10335,7172,0.614806123,2.052405734,0.551704693,23054
2145,170724_Smp_SPEpH2-spikebefore_3,"2, 4 decadienal",10.09666667,Bad IRcomparable to blkbad S/N,NA,-3193,4282,0.39729741,1.142574909,1.335187907,9526
2146,170724_Smp_SPEpH8-nospike_1,"2, 4 decadienal",9.826666667,Bad IRcomparable to blkbad S/N,NA,24136,9371,1.221011132,1.622992664,0.345109212,36855
2147,170724_Smp_SPEpH8-nospike_2,"2, 4 decadienal",9.84,Bad IRcomparable to blkbad S/N,NA,10182,6720,0.860680998,1.350307462,0.555390594,22901
2148,170724_Smp_SPEpH8-nospike_3,"2, 4 decadienal",9.96,Bad IRcomparable to blkbad S/N,NA,14358,7613,0.505054838,1.201817152,0.469734461,27077
2149,170724_Smp_SPEpH8-spikeafter_1a,"2, 4 decadienal",10.06333333,,NA,625962,187634,1.914844307,5.279040319,0.01991448,638681
2150,170724_Smp_SPEpH8-spikeafter_1b,"2, 4 decadienal",10.06333333,,NA,969702,345882,1.900715655,6.689652976,0.012946588,982421
2151,170724_Smp_SPEpH8-spikeafter_1c,"2, 4 decadienal",10.08666667,,NA,1400225,477630,2.241892848,6.986670339,0.009001772,1412944
2152,170724_Smp_SPEpH8-spikeafter_2a,"2, 4 decadienal",10.05666667,,NA,475379,141388,2.064275745,5.520639801,0.026058292,488098
2153,170724_Smp_SPEpH8-spikeafter_2b,"2, 4 decadienal",10.07,,NA,705488,194387,2.378318503,4.727440692,0.017709379,718207
2154,170724_Smp_SPEpH8-spikeafter_2c,"2, 4 decadienal",10.08333333,,NA,875000,273233,2.014041496,4.182803833,0.014327732,887719
2155,170724_Smp_SPEpH8-spikeafter_3a,"2, 4 decadienal",10.05333333,bad S/N,NA,123064,44715,2.517810454,2.273964891,0.09367152,135783
2156,170724_Smp_SPEpH8-spikeafter_3b,"2, 4 decadienal",10.07333333,,NA,249550,91822,2.187306618,4.773871878,0.04849601,262269
2157,170724_Smp_SPEpH8-spikeafter_3c,"2, 4 decadienal",10.07666667,bad S/N,NA,437856,128039,2.122180513,3.516560175,0.028228375,450575
2158,170724_Smp_SPEpH8-spikebefore_1,"2, 4 decadienal",9.953333333,Bad IRbad S/N,NA,64967,14762,33.114237,2.87606559,0.163723193,77686
2159,170724_Smp_SPEpH8-spikebefore_2,"2, 4 decadienal",10.03,Bad IRcomparable to blkbad S/N,NA,-2264,3523,0.184002112,1.12475687,1.216547107,10455
2160,170724_Smp_SPEpH8-spikebefore_3,"2, 4 decadienal",9.96,Bad IRbad S/N,NA,45078,14385,30.32371459,1.500853575,0.220063325,57797
2161,170724_Poo_TruePoo_Full1,"2,4 octadienal",7.095,Bad IRbad S/N,NA,140486,21690,0.410360997,1.234367362,0.29900004,200408
2162,170724_Poo_TruePoo_Full2,"2,4 octadienal",7.26,No second trace,NA,NA,NA,NA,NA,NA,NA
2163,170724_Poo_TruePoo_Full3,"2,4 octadienal",7.135,Bad IRcomparable to blkbad S/N,NA,93835,25577,0.261433252,1.205318954,0.389718842,153757
2164,170724_Poo_TruePoo_Half1,"2,4 octadienal",NA,Bad RTBad IRbad S/N,NA,189242,24787,0.743888604,1.401865752,0.240492206,249164
2165,170724_Poo_TruePoo_Half2,"2,4 octadienal",7.075,bad S/N,NA,246519,32052,2.888336978,1.654917206,0.195541719,306441
2166,170724_Poo_TruePoo_Half3,"2,4 octadienal",7.05,Bad IRcomparable to blkbad S/N,NA,135453,32365,0.832623056,1.303385809,0.306702495,195375
2167,170724_Smp_SPEpH2-nospike_1,"2,4 octadienal",7.2,Bad IRcomparable to blkbad S/N,NA,17741,17237,1.013652323,1.361021755,0.771564323,77663
2168,170724_Smp_SPEpH2-nospike_2,"2,4 octadienal",7.135,Bad IRcomparable to blkbad S/N,NA,104354,22882,1.119748071,1.615351191,0.364764177,164276
2169,170724_Smp_SPEpH2-nospike_3,"2,4 octadienal",7.16,No second tracecomparable to blkbad S/N,NA,78405,34364,NA,1.614355253,0.433190917,138327
2170,170724_Smp_SPEpH2-spikeafter_1a,"2,4 octadienal",NA,Bad RTBad IRbad S/N,NA,147332,25544,0.446781725,1.384912823,0.289123491,207254
2171,170724_Smp_SPEpH2-spikeafter_1b,"2,4 octadienal",7.105,Bad IRbad S/N,NA,198016,27622,0.952925964,1.702376673,0.232311641,257938
2172,170724_Smp_SPEpH2-spikeafter_1c,"2,4 octadienal",7.065,Bad IRcomparable to blkbad S/N,NA,83480,25530,0.463836463,1.212208476,0.417860281,143402
2173,170724_Smp_SPEpH2-spikeafter_2a,"2,4 octadienal",7.1,Bad IRbad S/N,NA,183166,30051,0.83867117,1.755588711,0.246503324,243088
2174,170724_Smp_SPEpH2-spikeafter_2b,"2,4 octadienal",7.1,Bad IRbad S/N,NA,218781,24134,0.63234093,1.508943392,0.215003068,278703
2175,170724_Smp_SPEpH2-spikeafter_2c,"2,4 octadienal",7.09,Bad IRbad S/N,NA,143920,25796,0.621166504,1.681887214,0.293962971,203842
2176,170724_Smp_SPEpH2-spikeafter_3a,"2,4 octadienal",7.2,No second tracecomparable to blkbad S/N,NA,44964,31051,NA,1.572078411,0.571305989,104886
2177,170724_Smp_SPEpH2-spikeafter_3b,"2,4 octadienal",7.1,Bad IRcomparable to blkbad S/N,NA,56064,26047,0.676074564,1.462403272,0.516631318,115986
2178,170724_Smp_SPEpH2-spikeafter_3c,"2,4 octadienal",7.435,Bad IRbad S/N,NA,183554,24606,1.20327164,1.44711331,0.2461105,243476
2179,170724_Smp_SPEpH2-spikebefore_1,"2,4 octadienal",7.17,No second tracecomparable to blkbad S/N,NA,31320,22485,NA,1.590436994,0.656737029,91242
2180,170724_Smp_SPEpH2-spikebefore_2,"2,4 octadienal",7.07,Bad IRcomparable to blkbad S/N,NA,127065,28012,1.171480303,1.600383373,0.320460781,186987
2181,170724_Smp_SPEpH2-spikebefore_3,"2,4 octadienal",NA,Bad RTBad IRbad S/N,NA,226303,22613,0.562519285,1.619884827,0.209352782,286225
2182,170724_Smp_SPEpH8-nospike_1,"2,4 octadienal",7.41,Bad IRcomparable to blkbad S/N,NA,104795,21498,0.50737106,1.539753122,0.363787587,164717
2183,170724_Smp_SPEpH8-nospike_2,"2,4 octadienal",7.38,Bad IRcomparable to blkbad S/N,NA,77828,21110,0.406667277,1.254786848,0.435005445,137750
2184,170724_Smp_SPEpH8-nospike_3,"2,4 octadienal",7.16,No second trace,NA,NA,NA,NA,NA,NA,NA
2185,170724_Smp_SPEpH8-spikeafter_1a,"2,4 octadienal",7.115,Bad IRbad S/N,NA,164100,19765,0.367811751,1.281761389,0.267482658,224022
2186,170724_Smp_SPEpH8-spikeafter_1b,"2,4 octadienal",7.16,Bad IRcomparable to blkbad S/N,NA,-53029,5479,0.038251305,1.01409796,8.693166981,6893
2187,170724_Smp_SPEpH8-spikeafter_1c,"2,4 octadienal",7.19,No second trace,NA,NA,NA,NA,NA,NA,NA
2188,170724_Smp_SPEpH8-spikeafter_2a,"2,4 octadienal",7.175,Bad IRbad S/N,NA,437891,48347,1.261390991,1.753944551,0.120370501,497813
2189,170724_Smp_SPEpH8-spikeafter_2b,"2,4 octadienal",7.165,Bad IRcomparable to blkbad S/N,NA,-20611,15986,0.119943493,1.074573975,1.524306174,39311
2190,170724_Smp_SPEpH8-spikeafter_2c,"2,4 octadienal",7.29,No second tracecomparable to blkbad S/N,NA,-42130,6381,NA,1.040514077,3.367918165,17792
2191,170724_Smp_SPEpH8-spikeafter_3a,"2,4 octadienal",7.19,Bad IRbad S/N,NA,175554,30133,0.424149633,1.295672941,0.254471793,235476
2192,170724_Smp_SPEpH8-spikeafter_3b,"2,4 octadienal",7.2,No second trace,NA,NA,NA,NA,NA,NA,NA
2193,170724_Smp_SPEpH8-spikeafter_3c,"2,4 octadienal",7.24,No second trace,NA,NA,NA,NA,NA,NA,NA
2194,170724_Smp_SPEpH8-spikebefore_1,"2,4 octadienal",7.22,No second tracebad S/N,NA,176812,34826,NA,2.885019946,0.253119535,236734
2195,170724_Smp_SPEpH8-spikebefore_2,"2,4 octadienal",7.21,Bad IRcomparable to blkbad S/N,NA,-21160,13949,0.350847657,1.126342483,1.545895465,38762
2196,170724_Smp_SPEpH8-spikebefore_3,"2,4 octadienal",7.185,Bad IRcomparable to blkbad S/N,NA,-50137,7614,0.05959305,1.021775608,6.123863056,9785
2197,170724_Poo_TruePoo_Full1,Caffeine,4.29,,103243232,103218260,6704558,5.164127583,15.20210208,0.000241875,103243232
2198,170724_Poo_TruePoo_Full2,Caffeine,4.295,,100478328,100453356,6588385,5.215780449,9.054990979,0.000248531,100478328
2199,170724_Poo_TruePoo_Full3,Caffeine,4.29,,100316032,100291060,7033323,5.224593601,11.7423343,0.000248933,100316032
2200,170724_Poo_TruePoo_Half1,Caffeine,4.285,,41320540,41295568,4021151,5.163154551,13.78531898,0.000604348,41320540
2201,170724_Poo_TruePoo_Half2,Caffeine,4.285,,41662216,41637244,4340745,4.909507251,12.82238534,0.000599392,41662216
2202,170724_Poo_TruePoo_Half3,Caffeine,4.28,,40212916,40187944,4163848,5.368219827,13.28311489,0.000620995,40212916
2203,170724_Smp_SPEpH2-nospike_1,Caffeine,4.24,,12917995,12893023,964112,5.786398152,9.664451255,0.001933117,12917995
2204,170724_Smp_SPEpH2-nospike_2,Caffeine,4.28,Bad IR,21104946,21079974,1458464,5.799054618,27.41800259,0.00118323,21104946
2205,170724_Smp_SPEpH2-nospike_3,Caffeine,4.28,,16493195,16468223,1127869,5.383247927,9.863092023,0.001514079,16493195
2206,170724_Smp_SPEpH2-spikeafter_1a,Caffeine,4.3,,124142032,124117060,11148977,5.321193632,12.69462696,0.000201157,124142032
2207,170724_Smp_SPEpH2-spikeafter_1b,Caffeine,4.3,,118013696,117988724,10664056,5.25787255,17.52774876,0.000211603,118013696
2208,170724_Smp_SPEpH2-spikeafter_1c,Caffeine,4.305,,116114704,116089732,11011127,5.335739274,22.59172084,0.000215063,116114704
2209,170724_Smp_SPEpH2-spikeafter_2a,Caffeine,4.305,,80285264,80260292,7287856,5.362232097,19.95521852,0.000311041,80285264
2210,170724_Smp_SPEpH2-spikeafter_2b,Caffeine,4.31,,79523560,79498588,7021324,5.219340993,12.35980102,0.00031402,79523560
2211,170724_Smp_SPEpH2-spikeafter_2c,Caffeine,4.305,,83815400,83790428,6985271,5.330190413,14.90955901,0.00029794,83815400
2212,170724_Smp_SPEpH2-spikeafter_3a,Caffeine,4.31,,47698476,47673504,4045984,5.210605987,35.27124292,0.000523539,47698476
2213,170724_Smp_SPEpH2-spikeafter_3b,Caffeine,4.31,,41781100,41756128,3836761,5.143593963,7.264077123,0.000597687,41781100
2214,170724_Smp_SPEpH2-spikeafter_3c,Caffeine,4.31,,42530500,42505528,4100660,5.428321157,11.92228397,0.000587155,42530500
2215,170724_Smp_SPEpH2-spikebefore_1,Caffeine,4.28,,95985144,95960172,6596451,5.32638798,14.03131802,0.000260165,95985144
2216,170724_Smp_SPEpH2-spikebefore_2,Caffeine,4.275,,105790496,105765524,7424780,5.163053734,23.49852056,0.000236051,105790496
2217,170724_Smp_SPEpH2-spikebefore_3,Caffeine,4.28,,97902704,97877732,6585439,5.147276062,9.312666498,0.00025507,97902704
2218,170724_Smp_SPEpH8-nospike_1,Caffeine,4.225,,11614100,11589128,947475,5.744637387,6.357351257,0.002150145,11614100
2219,170724_Smp_SPEpH8-nospike_2,Caffeine,4.25,,22593100,22568128,1868980,5.32263863,17.29816279,0.001105293,22593100
2220,170724_Smp_SPEpH8-nospike_3,Caffeine,4.235,Bad IR,11319989,11295017,972774,6.930199599,6.570847021,0.002206009,11319989
2221,170724_Smp_SPEpH8-spikeafter_1a,Caffeine,4.28,,144831344,144806372,13734132,5.243600282,9.803079438,0.000172421,144831344
2222,170724_Smp_SPEpH8-spikeafter_1b,Caffeine,4.29,,139562144,139537172,13692680,5.34508038,9.058332283,0.000178931,139562144
2223,170724_Smp_SPEpH8-spikeafter_1c,Caffeine,4.3,,145065040,145040068,14424875,5.314168313,10.07400341,0.000172143,145065040
2224,170724_Smp_SPEpH8-spikeafter_2a,Caffeine,4.29,,85232032,85207060,7703120,5.409836744,15.61236613,0.000292988,85232032
2225,170724_Smp_SPEpH8-spikeafter_2b,Caffeine,4.28,,79311568,79286596,7845712,5.012195807,9.878229503,0.000314859,79311568
2226,170724_Smp_SPEpH8-spikeafter_2c,Caffeine,4.295,,88590680,88565708,8432747,5.354269319,12.45202821,0.000281881,88590680
2227,170724_Smp_SPEpH8-spikeafter_3a,Caffeine,4.28,,58485648,58460676,4478049,4.993740752,10.91007711,0.000426977,58485648
2228,170724_Smp_SPEpH8-spikeafter_3b,Caffeine,4.285,,49019100,48994128,4642298,5.495532472,11.52512356,0.000509434,49019100
2229,170724_Smp_SPEpH8-spikeafter_3c,Caffeine,4.3,Bad IR,52659216,52634244,5013557,5.848860571,13.30351202,0.000474219,52659216
2230,170724_Smp_SPEpH8-spikebefore_1,Caffeine,4.22,,155146624,155121652,11415589,5.1425389,19.41173839,0.000160957,155146624
2231,170724_Smp_SPEpH8-spikebefore_2,Caffeine,4.235,,222939712,222914740,15533840,5.08171631,62.79302332,0.000112012,222939712
2232,170724_Smp_SPEpH8-spikebefore_3,Caffeine,4.245,,259398688,259373716,18328436,5.099734482,21.68160076,9.63E-05,259398688
2233,170724_Poo_TruePoo_Full1,Xanthine,1.32,Bad IRbad S/N,NA,690728,201209,0.676845366,1.457255694,0.039175619,718891
2234,170724_Poo_TruePoo_Full2,Xanthine,1.31,No second trace,NA,NA,NA,NA,NA,NA,NA
2235,170724_Poo_TruePoo_Full3,Xanthine,1.33,No second trace,NA,NA,NA,NA,NA,NA,NA
2236,170724_Poo_TruePoo_Half1,Xanthine,1.31,No second trace,NA,NA,NA,NA,NA,NA,NA
2237,170724_Poo_TruePoo_Half2,Xanthine,1.3,No second trace,NA,NA,NA,NA,NA,NA,NA
2238,170724_Poo_TruePoo_Half3,Xanthine,1.13,No second trace,NA,NA,NA,NA,NA,NA,NA
2239,170724_Smp_SPEpH2-nospike_1,Xanthine,0.97,Bad IR,NA,1357068,547403,0.774258764,4.132546822,0.020330905,1385231
2240,170724_Smp_SPEpH2-nospike_2,Xanthine,1.145,Bad IRcomparable to blkbad S/N,NA,-3392,27917,0.130666653,1.046676968,1.136934318,24771
2241,170724_Smp_SPEpH2-nospike_3,Xanthine,1.15,Bad IRcomparable to blkbad S/N,NA,31751,27632,0.453509144,1.138596455,0.470057082,59914
2242,170724_Smp_SPEpH2-spikeafter_1a,Xanthine,1.32,No second trace,NA,NA,NA,NA,NA,NA,NA
2243,170724_Smp_SPEpH2-spikeafter_1b,Xanthine,1.33,No second trace,NA,NA,NA,NA,NA,NA,NA
2244,170724_Smp_SPEpH2-spikeafter_1c,Xanthine,1.33,No second trace,NA,NA,NA,NA,NA,NA,NA
2245,170724_Smp_SPEpH2-spikeafter_2a,Xanthine,1.31,No second trace,NA,NA,NA,NA,NA,NA,NA
2246,170724_Smp_SPEpH2-spikeafter_2b,Xanthine,1.33,No second trace,NA,NA,NA,NA,NA,NA,NA
2247,170724_Smp_SPEpH2-spikeafter_2c,Xanthine,1.33,No second trace,NA,NA,NA,NA,NA,NA,NA
2248,170724_Smp_SPEpH2-spikeafter_3a,Xanthine,1.31,No second trace,NA,NA,NA,NA,NA,NA,NA
2249,170724_Smp_SPEpH2-spikeafter_3b,Xanthine,1.32,No second trace,NA,NA,NA,NA,NA,NA,NA
2250,170724_Smp_SPEpH2-spikeafter_3c,Xanthine,1.31,No second trace,NA,NA,NA,NA,NA,NA,NA
2251,170724_Smp_SPEpH2-spikebefore_1,Xanthine,1.12,Bad IRbad S/N,NA,105479,59698,0.285815108,1.392021238,0.210734649,133642
2252,170724_Smp_SPEpH2-spikebefore_2,Xanthine,1.12,Bad IRcomparable to blkbad S/N,NA,45604,32002,0.136269173,1.092232154,0.381783182,73767
2253,170724_Smp_SPEpH2-spikebefore_3,Xanthine,1.3,No second trace,NA,NA,NA,NA,NA,NA,NA
2254,170724_Smp_SPEpH8-nospike_1,Xanthine,1.1,bad S/N,NA,68505,41187,1.163497184,1.146932175,0.291337361,96668
2255,170724_Smp_SPEpH8-nospike_2,Xanthine,1.17,Bad IRbad S/N,NA,539552,83744,5.398377772,1.46496857,0.049607638,567715
2256,170724_Smp_SPEpH8-nospike_3,Xanthine,1.16,bad S/N,NA,102189,56626,1.779719564,1.137108285,0.216053455,130352
2257,170724_Smp_SPEpH8-spikeafter_1a,Xanthine,1.32,No second trace,NA,NA,NA,NA,NA,NA,NA
2258,170724_Smp_SPEpH8-spikeafter_1b,Xanthine,1.32,No second trace,NA,NA,NA,NA,NA,NA,NA
2259,170724_Smp_SPEpH8-spikeafter_1c,Xanthine,1.33,No second trace,NA,NA,NA,NA,NA,NA,NA
2260,170724_Smp_SPEpH8-spikeafter_2a,Xanthine,1.32,No second trace,NA,NA,NA,NA,NA,NA,NA
2261,170724_Smp_SPEpH8-spikeafter_2b,Xanthine,1.325,Bad IRbad S/N,NA,947236,271924,0.656577902,1.757486144,0.028873312,975399
2262,170724_Smp_SPEpH8-spikeafter_2c,Xanthine,1.3,No second trace,NA,NA,NA,NA,NA,NA,NA
2263,170724_Smp_SPEpH8-spikeafter_3a,Xanthine,1.32,No second trace,NA,NA,NA,NA,NA,NA,NA
2264,170724_Smp_SPEpH8-spikeafter_3b,Xanthine,1.32,No second trace,NA,NA,NA,NA,NA,NA,NA
2265,170724_Smp_SPEpH8-spikeafter_3c,Xanthine,1.13,No second trace,NA,NA,NA,NA,NA,NA,NA
2266,170724_Smp_SPEpH8-spikebefore_1,Xanthine,1.065,Bad IRcomparable to blkbad S/N,NA,-6006,42544,0.105207428,1.024121845,1.271065577,22157
2267,170724_Smp_SPEpH8-spikebefore_2,Xanthine,1.27,Bad IRbad S/N,NA,505741,78564,0.537242424,1.363724803,0.052749183,533904
2268,170724_Smp_SPEpH8-spikebefore_3,Xanthine,1.145,Bad IRbad S/N,NA,171283,54981,0.884892852,1.313764048,0.141206141,199446
2269,170724_Poo_TruePoo_Full1,Coenzyme Q1,9.82,Bad IR,3219145,3219145,1128142,8.654569455,23.36915433,0,3219145
2270,170724_Poo_TruePoo_Full2,Coenzyme Q1,9.82,Bad IR,3809873,3809873,1343608,8.654671634,30.42441304,0,3809873
2271,170724_Poo_TruePoo_Full3,Coenzyme Q1,9.82,Bad IR,4296270,4296270,1422447,8.712210929,28.92632749,0,4296270
2272,170724_Poo_TruePoo_Half1,Coenzyme Q1,9.8,,2919602,2919602,989043,8.353486482,26.79837413,0,2919602
2273,170724_Poo_TruePoo_Half2,Coenzyme Q1,9.8,Bad IR,3702205,3702205,1182166,10.26909816,49.06997156,0,3702205
2274,170724_Poo_TruePoo_Half3,Coenzyme Q1,9.8,,4312196,4312196,1384666,7.791764089,36.24850209,0,4312196
2275,170724_Smp_SPEpH2-nospike_1,Coenzyme Q1,9.485,Bad IRbad S/N,NA,9723,2722,0.135966998,2.734391723,0,9723
2276,170724_Smp_SPEpH2-nospike_2,Coenzyme Q1,9.53,Bad IR,NA,11623,2904,0.387911758,51.75545852,0,11623
2277,170724_Smp_SPEpH2-nospike_3,Coenzyme Q1,9.605,Bad IR,NA,10302,3643,0.6329565,191.7777778,0,10302
2278,170724_Smp_SPEpH2-spikeafter_1a,Coenzyme Q1,9.83,Bad IR,21254840,21254840,6958054,9.003690037,47.0876485,0,21254840
2279,170724_Smp_SPEpH2-spikeafter_1b,Coenzyme Q1,9.84,Bad IR,21942470,21942470,7005366,8.692703546,106.0939944,0,21942470
2280,170724_Smp_SPEpH2-spikeafter_1c,Coenzyme Q1,9.835,Bad IR,22703616,22703616,7361232,8.852130197,69.36050055,0,22703616
2281,170724_Smp_SPEpH2-spikeafter_2a,Coenzyme Q1,9.835,,10874575,10874575,3725389,7.343532745,43.39666506,0,10874575
2282,170724_Smp_SPEpH2-spikeafter_2b,Coenzyme Q1,9.84,Bad IR,11743975,11743975,4050547,9.791370169,55.53765493,0,11743975
2283,170724_Smp_SPEpH2-spikeafter_2c,Coenzyme Q1,9.84,Bad IR,11894049,11894049,3942020,9.152591556,59.92139223,0,11894049
2284,170724_Smp_SPEpH2-spikeafter_3a,Coenzyme Q1,9.84,Bad IR,6270203,6270203,2110993,9.28003333,37.62565933,0,6270203
2285,170724_Smp_SPEpH2-spikeafter_3b,Coenzyme Q1,9.84,Bad IR,6256891,6256891,2227217,9.586328251,37.93080592,0,6256891
2286,170724_Smp_SPEpH2-spikeafter_3c,Coenzyme Q1,9.84,Bad IR,6192170,6192170,2091488,9.666203559,34.32671338,0,6192170
2287,170724_Smp_SPEpH2-spikebefore_1,Coenzyme Q1,9.405,Bad IRbad S/N,NA,4822,1663,0.060487462,1.361063272,0,4822
2288,170724_Smp_SPEpH2-spikebefore_2,Coenzyme Q1,9.365,Bad IR,NA,12209,6607,1.091844035,Inf,0,12209
2289,170724_Smp_SPEpH2-spikebefore_3,Coenzyme Q1,9.775,Bad IR,NA,13227,5485,0.471063784,42.20560748,0,13227
2290,170724_Smp_SPEpH8-nospike_1,Coenzyme Q1,9.465,Bad IR,NA,46197,16749,0.471229663,43.97395349,0,46197
